                                                                    VIRUS STRAIN	               CLADE
                                                       A/mallard/QC/2323-25/2006	          Am_nonGsGD
                                              A/American_wigeon/Iowa/463998/2006	          Am_nonGsGD
                                                      A/duck/Minnesota/1516/1981	          Am_nonGsGD
                                                      A/env/California/7261/2008	          Am_nonGsGD
                                                     A/duck/New_York/494165/2007	          Am_nonGsGD
                                    A/mallard/Southcentral_Alaska/12ML00985/2014	          Am_nonGsGD
                                            A/environment/Maryland/06OS1178/2006	          Am_nonGsGD
                                                     A/duck/Oregon/459674-3/2006	          Am_nonGsGD
                                                  A/turkey/California/21860/1984	          Am_nonGsGD
                                                   A/environment/NY/98899-6/2001	          Am_nonGsGD
                                                      A/mallard/PA/454069-9/2006	          Am_nonGsGD
                                                  A/mallard/California/1433/2013	          Am_nonGsGD
                                           A/Canada_goose/Wyoming/473197-10/2006	          Am_nonGsGD
                                                             A/parrot/CA/6032/04	          Am_nonGsGD
                                                       A/chicken/Ibaraki/13/2005	          Am_nonGsGD
                                                A/environment/Maryland/1158/2006	          Am_nonGsGD
                                       A/northern_pintail/California/466371/2006	          Am_nonGsGD
                                            A/green_winged_teal/Ohio/468160/2006	          Am_nonGsGD
                                          A/American_wigeon/California/3180/2010	          Am_nonGsGD
                                                        A/turkey/TX/1-40-82/1982	          Am_nonGsGD
                                                 A/mallard/California/2535V/2011	          Am_nonGsGD
                                                            A/duck/NY/44018-2/00	          Am_nonGsGD
                                                    A/mallard/Ohio/14OS0570/2014	          Am_nonGsGD
                                                A/chicken/Guatemala/45511-5/2000	          Am_nonGsGD
                                                    A/mallard/Wisconsin/232/1976	          Am_nonGsGD
                                                  A/mallard/California/1418/2013	          Am_nonGsGD
                                                 A/chicken/Veracruz/1433-12/2006	          Am_nonGsGD
                                                  A/northern_pintail/FL/598/2007	          Am_nonGsGD
                                                       A/chicken/Ibaraki/15/2005	          Am_nonGsGD
                                               A/duck/Pennsylvania/446080-6/2006	          Am_nonGsGD
                                                  A/avian/Missouri/465593-7/2006	          Am_nonGsGD
                                                  A/turkey/Minnesota/3397-3/1992	          Am_nonGsGD
                                             A/northern_pintail/Iowa/463992/2006	          Am_nonGsGD
                                                A/waterfowl/Colorado/462963/2006	          Am_nonGsGD
                                  A/sandpiper/Southcentral_Alaska/16MB01259/2016	          Am_nonGsGD
                                           A/Canada_goose/Wyoming/473197-12/2006	          Am_nonGsGD
                                                      A/chicken/Taiwan/0101/2012	          Am_nonGsGD
                                                      A/mallard/Alabama/847/1975	          Am_nonGsGD
                                                          A/wigeon/Ohio/379/1988	          Am_nonGsGD
                                                  A/avian/Missouri/466554-6/2006	          Am_nonGsGD
                                                  A/mallard/California/1367/2013	          Am_nonGsGD
                                      A/northern_shoveler/California/LDC188/2014	          Am_nonGsGD
                                                    A/chicken/Mexico/1433-5/2005	          Am_nonGsGD
                               A/mallard/Southcentral_Alaska/12ML00988_AAF1/2014	          Am_nonGsGD
                                       A/ruddy_turnstone/New_Jersey/AI07-69/2007	          Am_nonGsGD
                                                   A/turkey/Minnesota/40550/1987	          Am_nonGsGD
                                                      A/mallard_duck/PA/10218/84	          Am_nonGsGD
                                                  A/guinea_fowl/OH/22911-20/1986	          Am_nonGsGD
                                            A/environment/California/508249/2007	          Am_nonGsGD
                                                  A/chicken/Hidalgo/1336-06/2006	          Am_nonGsGD
                                                    A/mallard/Wisconsin/984/1982	          Am_nonGsGD
                                                     A/mallard/Maryland/897/2004	          Am_nonGsGD
                                                A/mallard/Maryland/11OS1747/2011	          Am_nonGsGD
                                                A/gadwall/California/490899/2007	          Am_nonGsGD
                                            A/environment/New_York/466812-3/2007	          Am_nonGsGD
                                                       A/chicken/Ibaraki/16/2005	          Am_nonGsGD
                                         A/white_front_goose/Alaska//445210/2006	          Am_nonGsGD
                                                     A/duck/New_York/465571/2006	          Am_nonGsGD
                                                    A/avian/New_York/466812/2006	          Am_nonGsGD
                                                     A/mallard/Maryland/792/2002	          Am_nonGsGD
                                                 A/chicken/Coahuila/2675-05/2005	          Am_nonGsGD
                                                  A/mallard/California/5296/2009	          Am_nonGsGD
                                                             A/mallard/MN/1/2000	          Am_nonGsGD
                                                A/mallard/Missouri/11OS4987/2011	          Am_nonGsGD
                                 A/American_green-winged_teal/Illinois/3443/2009	          Am_nonGsGD
                                                           A/mallard/MB/458/2005	          Am_nonGsGD
                                         A/Muscovy_duck/Pennsylvania/4484-2/2013	          Am_nonGsGD
                                                  A/chicken/Durango/0590-06/2006	          Am_nonGsGD
                                                  A/mallard/California/1481/2013	          Am_nonGsGD
                                                  A/mallard/California/5174/2009	          Am_nonGsGD
                                                  A/mallard/Oregon/461067-2/2006	          Am_nonGsGD
                                                   A/turkey/New_York/465977/2006	          Am_nonGsGD
                                                 A/chicken/New_Jersey/577-6/2008	          Am_nonGsGD
                                              A/environment/California/7293/2008	          Am_nonGsGD
                                                 A/environment/Indiana/3596/2009	          Am_nonGsGD
                                                A/mallard/Maryland/11OS1731/2011	          Am_nonGsGD
                                               A/turkey/Minnesota/3689-1551/1981	          Am_nonGsGD
                                            A/Northern_shoveler/Utah/466781/2006	          Am_nonGsGD
                                                    A/mallard/Ohio/11OS2229/2011	          Am_nonGsGD
                                        A/northern_pintail/Florida/480645-5/2007	          Am_nonGsGD
                                             A/mallard/Washington/44242-264/2006	          Am_nonGsGD
                                               A/wild_bird/Minnesota/460613/2006	          Am_nonGsGD
                                                A/mallard/Maryland/11OS1743/2011	          Am_nonGsGD
                                                  A/mallard/California/1478/2013	          Am_nonGsGD
                                   A/northern_shoveler/Washington/44249-645/2006	          Am_nonGsGD
                                                A/mallard/Maryland/13OS2946/2013	          Am_nonGsGD
                                                    A/pintail/Wisconsin/284/1978	          Am_nonGsGD
                                                        A/chicken/Ibaraki/1/2005	          Am_nonGsGD
                                                            A/rhea/TX/39923/1993	          Am_nonGsGD
                                     A/blue-winged_teal/New_Brunswick/00288/2010	          Am_nonGsGD
                                                     A/unknown/NY/118547-11/2001	          Am_nonGsGD
                                                      A/chicken/Taiwan/7350/2013	          Am_nonGsGD
                                                A/environment/Maryland/1162/2006	          Am_nonGsGD
                                                  A/mallard/California/2396/2010	          Am_nonGsGD
                                                     A/mallard/Maryland/795/2002	          Am_nonGsGD
                                                 A/mallard/California/2531V/2011	          Am_nonGsGD
                                                A/mallard/Maryland/11OS1748/2011	          Am_nonGsGD
                                                          A/Duck/NY/44018-1/2000	          Am_nonGsGD
                                                       A/chicken/Ibaraki/12/2005	          Am_nonGsGD
                                                A/mallard/Illinois/12OS5080/2012	          Am_nonGsGD
                                                      A/herring_gull/NJ/402/1989	          Am_nonGsGD
                                                    A/mallard/Ohio/11OS2006/2011	          Am_nonGsGD
                                                A/chicken/Pennsylvania/1370/1983	          Am_nonGsGD
                                                          A/chicken/TC/a504/2015	          Am_nonGsGD
                                                  A/mallard/California/1412/2013	          Am_nonGsGD
                                                        A/chicken/Ibaraki/6/2005	          Am_nonGsGD
                                                  A/mallard/California/5386/2009	          Am_nonGsGD
                                                  A/mallard/California/1400/2013	          Am_nonGsGD
                                                 A/mallard/California/2536V/2011	          Am_nonGsGD
                                                 A/mallard/Montana/458329-2/2006	          Am_nonGsGD
                                    A/mallard/Southcentral_Alaska/12ML00991/2014	          Am_nonGsGD
                                                    A/mallard/Wisconsin/996/1982	          Am_nonGsGD
                                             A/gadwall/California/44287-137/2007	          Am_nonGsGD
                            A/least_sandpiper/Southcentral_Alaska/16MB01324/2016	          Am_nonGsGD
                                                 A/chicken/Mexico/37821-771/1996	          Am_nonGsGD
                                                   A/chicken/Mexico/0867-06/2006	          Am_nonGsGD
                                                 A/mallard/Minnesota/346250/2000	          Am_nonGsGD
                                              A/environment/California/7334/2008	          Am_nonGsGD
                               A/mallard/Southcentral_Alaska/12ML00991_AAF1/2014	          Am_nonGsGD
                                                     A/duck/New_York/466787/2006	          Am_nonGsGD
                                                 A/chicken/Mexico/28159-541/1995	          Am_nonGsGD
                                                A/mallard/Kentucky/472048-2/2006	          Am_nonGsGD
                                                   A/mallard/Wisconsin/1623/1983	          Am_nonGsGD
                                   A/northern_shoveler/Mississippi/11OS5805/2011	          Am_nonGsGD
                                                  A/mallard/California/1375/2013	          Am_nonGsGD
                                                       A/chicken/Taiwan/683/2012	          Am_nonGsGD
                                                 A/mallard/Maryland/07OS864/2007	          Am_nonGsGD
                                                        A/shorebird/DE/1346/2001	          Am_nonGsGD
                                                        A/chicken/Ibaraki/9/2005	          Am_nonGsGD
                                                  A/mallard/Nevada/450206-4/2006	          Am_nonGsGD
                                                A/mallard/Maryland/11OS1740/2011	          Am_nonGsGD
                                                A/mallard/Illinois/11OS5576/2011	          Am_nonGsGD
                                             A/ruddy_turnstone/Delaware/103/2007	          Am_nonGsGD
                                                    A/mallard/Wisconsin/944/1982	          Am_nonGsGD
                                                A/waterfowl/Colorado/476466/2007	          Am_nonGsGD
                                           A/blue-winged_teal/Wisconsin/568/1983	          Am_nonGsGD
                                      A/northern_pintail/Wisconsin/10OS2857/2010	          Am_nonGsGD
                                                    A/chicken/Mexico/831-06/2006	          Am_nonGsGD
                                            A/wild_bird/Minnesota/460613-12/2006	          Am_nonGsGD
                       A/glaucous-winged_gull/Southcentral_Alaska/16AS00020/2016	          Am_nonGsGD
                                                     A/duck/New_York/484680/2007	          Am_nonGsGD
                                                A/chicken/Michoacan/2960-06/2006	          Am_nonGsGD
                                                A/chicken/Pennsylvania/7659/1985	          Am_nonGsGD
                                                  A/mallard/California/5191/2009	          Am_nonGsGD
                                                      A/env/California/7251/2008	          Am_nonGsGD
                                                     A/mallard/Maryland/258/2001	          Am_nonGsGD
                                                A/chicken/Pennsylvania/3609/1993	          Am_nonGsGD
                                                A/mallard/Maryland/11OS1714/2011	          Am_nonGsGD
                                             A/wild_bird/Minnesota/459254-5/2006	          Am_nonGsGD
                                                  A/chicken/New_York/439235/2006	          Am_nonGsGD
                            A/American_green-winged_teal/Wisconsin/10OS3127/2010	          Am_nonGsGD
                                                     A/mallard/Wisconsin/99/1982	          Am_nonGsGD
                                                       A/chicken/Ibaraki/10/2005	          Am_nonGsGD
                                                A/environment/Maryland/1154/2006	          Am_nonGsGD
                                                           A/duck/PA/454069/2005	          Am_nonGsGD
                                                  A/mallard/California/1376/2013	          Am_nonGsGD
                                                  A/turkey/Veracruz/2579-06/2006	          Am_nonGsGD
                                                     A/duck/New_York/470179/2006	          Am_nonGsGD
                                               A/wild_bird/Wisconsin/439436/2006	          Am_nonGsGD
                                                  A/mallard/California/1399/2013	          Am_nonGsGD
                                                    A/mallard/Ohio/14OS3379/2014	          Am_nonGsGD
                                  A/black-bellied_whistling-duck/Colombia/1/2011	          Am_nonGsGD
                                            A/Muscovy_duck/New_York/62095-1/2006	          Am_nonGsGD
                                                     A/mallard/Quebec/16334/2005	          Am_nonGsGD
                                                  A/mallard/California/5219/2009	          Am_nonGsGD
                                                          A/chicken/TY/a665/2015	          Am_nonGsGD
                                                  A/chicken/Durango/2238-06/2006	          Am_nonGsGD
                                                     A/duck/New_York/489761/2007	          Am_nonGsGD
                                        A/northern_pintail/Alaska/44184-144/2006	          Am_nonGsGD
                                                      A/chicken/Taiwan/4443/2013	          Am_nonGsGD
                                                    A/quail/New_York/501360/2007	          Am_nonGsGD
                                                     A/chicken/Texas/298313/2004	          Am_nonGsGD
                                                  A/avian/New_Jersey/437109/2006	          Am_nonGsGD
                                                       A/chicken/Mexico/435/2005	          Am_nonGsGD
                                          A/white_front_goose/Alaska/446843/2006	          Am_nonGsGD
                                            A/environment/Maryland/06OS1175/2006	          Am_nonGsGD
                                                  A/mallard/California/928V/2013	          Am_nonGsGD
                                                  A/mallard/California/1499/2013	          Am_nonGsGD
                                                         A/turkey/CO/118899/1972	          Am_nonGsGD
                                                A/chicken/Queretaro/1939-05/2005	          Am_nonGsGD
                                                             A/duck/BC/8038/2006	          Am_nonGsGD
                                               A/chicken/Pennsylvania/21525/1983	          Am_nonGsGD
                                     A/blue-winged_teal/Guatemala/CIP049-12/2010	          Am_nonGsGD
                                                A/tundra_swan/Alaska/462958/2006	          Am_nonGsGD
                                              A/waterfowl/Colorado/476466-2/2007	          Am_nonGsGD
                                               A/mallard/Wisconsin/10OS3845/2010	          Am_nonGsGD
                                                 A/chicken/Puebla/14587-644/1994	          Am_nonGsGD
                                                           A/chukkar/NY/51375/00	          Am_nonGsGD
                                                   A/chicken/Texas/167280-4/2002	          Am_nonGsGD
                                                  A/mallard/California/5250/2009	          Am_nonGsGD
                                  A/sandpiper/Southcentral_Alaska/16MB01708/2016	          Am_nonGsGD
                                                   A/chicken/Texas/298313-2/2004	          Am_nonGsGD
                                                    A/mallard/Ohio/12OS2218/2012	          Am_nonGsGD
                                                      A/chicken/Taiwan/1209/2003	          Am_nonGsGD
                                                A/waterfowl/Colorado/443593/2006	          Am_nonGsGD
                                                        A/turkey/Ontario/84/1983	          Am_nonGsGD
                                    A/mallard/Southcentral_Alaska/12ML01469/2014	          Am_nonGsGD
                                                           A/mallard/BC/373/2005	          Am_nonGsGD
                                                 A/mallard/Minnesota/355811/2000	          Am_nonGsGD
                                                       A/chicken/Ibaraki/14/2005	          Am_nonGsGD
                                                A/tundra_swan/Alaska/442960/2006	          Am_nonGsGD
                                            A/environment/Maryland/06OS1181/2006	          Am_nonGsGD
                            A/American_green-winged_teal/Wisconsin/11OS3431/2011	          Am_nonGsGD
                                  A/sandpiper/Southcentral_Alaska/16MB01156/2016	          Am_nonGsGD
                                                    A/mallard/Ohio/468159-4/2006	          Am_nonGsGD
                                                     A/duck/New_York/469961/2006	          Am_nonGsGD
                                                    A/mallard/Ohio/11OS2237/2011	          Am_nonGsGD
                                                A/mallard/Maryland/11OS1739/2011	          Am_nonGsGD
                                                  A/chicken/Durango/7035-05/2005	          Am_nonGsGD
                                       A/American_widgeon/Washington/466769/2006	          Am_nonGsGD
                                                A/tundra_swan/Alaska/450959/2006	          Am_nonGsGD
                                                    A/mallard/Wisconsin/568/1982	          Am_nonGsGD
                                                 A/mallard/Minnesota/464334/2006	          Am_nonGsGD
                                                    A/mallard/Ohio/11OS2239/2011	          Am_nonGsGD
                                                    A/mallard/Ohio/14OS0438/2014	          Am_nonGsGD
                                                   A/shorebird/Delaware/472/2007	          Am_nonGsGD
                                     A/blue-winged_teal/Guatemala/CIP049-13/2010	          Am_nonGsGD
                                                     A/Chicken/Virginia/40018/84	          Am_nonGsGD
                                                  A/chicken/Durango/1555-06/2006	          Am_nonGsGD
                                                A/environment/Maryland/1159/2006	          Am_nonGsGD
                                                  A/mallard/California/8035/2008	          Am_nonGsGD
                                                  A/mallard/California/1435/2013	          Am_nonGsGD
                                              A/mallard/Washington/456277-7/2006	          Am_nonGsGD
                                                A/mallard/Michigan/466547-5/2006	          Am_nonGsGD
                                              A/environment/New_York/190723/2007	          Am_nonGsGD
                                                      A/mallard/Ohio/468158/2006	          Am_nonGsGD
                                                         A/chicken/PH/A2821/2013	          Am_nonGsGD
                                                  A/chicken/Durango/1433-10/2006	          Am_nonGsGD
                                        A/cinnamon_teal/California/HKWF1111/2007	          Am_nonGsGD
                                     A/blue-winged_teal/Guatemala/CIP049-09/2010	          Am_nonGsGD
                                                    A/mallard/Minnesota/410/2000	          Am_nonGsGD
                                              A/American_wigeon/Iowa/463993/2006	          Am_nonGsGD
                                              A/Canada_goose/Texas/475000-3/2006	          Am_nonGsGD
                                             A/tundra_swan/Alaska/44050-005/2006	          Am_nonGsGD
                                                    A/mute_swan/MI/451072-2/2006	          Am_nonGsGD
                                                  A/mallard/California/1395/2013	          Am_nonGsGD
                                                A/mallard/Michigan/466372-3/2006	          Am_nonGsGD
                                              A/environment/New_York/481173/2007	          Am_nonGsGD
                                                        A/chicken/Ibaraki/5/2005	          Am_nonGsGD
                                                    A/mallard/Ohio/14OS3372/2014	          Am_nonGsGD
                                                    A/ruddy_turnstone/DE/85/2003	          Am_nonGsGD
                                                              A/duck/AB/329/2006	          Am_nonGsGD
                                                 A/mallard/Wisconsin/464979/2006	          Am_nonGsGD
                                                   A/unknown/New_York/89909/2006	          Am_nonGsGD
                                                A/chicken/Queretaro/0089-06/2006	          Am_nonGsGD
                                                 A/mallard/Indiana/465297-2/2006	          Am_nonGsGD
                                                   A/chicken/Durango/1433-2/2005	          Am_nonGsGD
                                                         A/duck/Shizuoka/40/2002	          Am_nonGsGD
                                                         A/shorebird/DE/101/2004	          Am_nonGsGD
                                                     A/mallard/New_York/189/1982	          Am_nonGsGD
                                                 A/mallard/California/2536P/2011	          Am_nonGsGD
                                                   A/chicken/Durango/1433-4/2005	          Am_nonGsGD
                                  A/American_black_duck/New_Brunswick/00867/2010	          Am_nonGsGD
                                                          A/chicken/GY/a451/2015	          Am_nonGsGD
                                                           A/mallard/MD/865/2002	          Am_nonGsGD
                                                          A/chicken/CH/a556/2015	          Am_nonGsGD
                                                     A/mallard/Maryland/791/2002	          Am_nonGsGD
                                                  A/chicken/Chiapas/0681-06/2006	          Am_nonGsGD
                                               A/chicken/Guatemala/270475-4/2003	          Am_nonGsGD
                                                    A/mallard/Ohio/11OS2156/2011	          Am_nonGsGD
                                               A/mallard/Arkansas/473507-13/2006	          Am_nonGsGD
                                                A/environment/Maryland/1189/2006	          Am_nonGsGD
                                                     A/duck/New_York/481172/2007	          Am_nonGsGD
                                                      A/chicken/Taiwan/2948/2013	          Am_nonGsGD
                                                      A/turkey/VA/505477-18/2007	          Am_nonGsGD
                                                A/mallard/Maryland/11OS1736/2011	          Am_nonGsGD
                                                       A/chicken/Ibaraki/11/2005	          Am_nonGsGD
                                                      A/chicken/Taiwan/1682/2013	          Am_nonGsGD
                                                  A/mallard/California/1434/2013	          Am_nonGsGD
                                                           A/mallard/MN/105/2000	          Am_nonGsGD
                                                 A/mallard/Montana/458328-5/2006	          Am_nonGsGD
                                              A/Guinea_fowl/Oregon/459674-5/2006	          Am_nonGsGD
                                                  A/mallard/California/8834/2008	          Am_nonGsGD
                                                A/turkey/Virginia/505477-17/2007	          Am_nonGsGD
                                                 A/mallard/Minnesota/355779/2000	          Am_nonGsGD
                                   A/Northern_shoveler/Mississippi/469987-3/2006	          Am_nonGsGD
                                                   A/duck/Michigan/463796-7/2006	          Am_nonGsGD
                                                          A/unknown/NY/9899-6/01	          Am_nonGsGD
                                                  A/mallard/California/1371/2013	          Am_nonGsGD
                                                A/environment/Maryland/1152/2006	          Am_nonGsGD
                                                           A/turkey/CA/6878/1979	          Am_nonGsGD
                                                  A/chicken/Florida/27716-2/1986	          Am_nonGsGD
                                           A/blue-winged_teal/Wisconsin/231/1976	          Am_nonGsGD
                                             A/chicken/Guanajuato/28159-546/1995	          Am_nonGsGD
                                          A/Canada_goose/Wisconsin/474847-4/2006	          Am_nonGsGD
                                                   A/mallard/Wisconsin/2576/2009	          Am_nonGsGD
                                                  A/mallard/California/1411/2013	          Am_nonGsGD
                                           A/Canada_goose/New_York/475813-2/2007	          Am_nonGsGD
                                            A/green_winged_teal/Ohio/464069/2006	          Am_nonGsGD
                                               A/chicken/Guatemala/270475-1/2003	          Am_nonGsGD
                                                      A/chicken/Taiwan/1692/2013	          Am_nonGsGD
                                               A/chicken/Pennsylvania/10210/1986	          Am_nonGsGD
                                                A/chicken/Queretaro/6794-05/2005	          Am_nonGsGD
                                                       A/chicken/Chis/15224/1997	          Am_nonGsGD
                                                A/mallard/Maryland/11OS1749/2011	          Am_nonGsGD
                                                      A/duck/New_Zealand/41/1984	          Am_nonGsGD
                                                    A/avian/New_York/448534/2006	          Am_nonGsGD
                                          A/cinnamon_teal/California/JN1504/2007	          Am_nonGsGD
                                                A/mallard/Maryland/11OS3603/2011	          Am_nonGsGD
                                                  A/mallard/California/5197/2009	          Am_nonGsGD
                                                     A/mallard/Maryland/302/2001	          Am_nonGsGD
                                                    A/chicken/Mexico/876-06/2006	          Am_nonGsGD
                                                  A/mallard/California/5491/2009	          Am_nonGsGD
                                                  A/mallard/California/5276/2009	          Am_nonGsGD
                                                  A/mallard/California/942V/2013	          Am_nonGsGD
                                                           A/mallard/MD/790/2002	          Am_nonGsGD
                                                  A/mallard/California/1480/2013	          Am_nonGsGD
                                                      A/env/California/7600/2008	          Am_nonGsGD
                                                   A/chicken/Mexico/31381-3/1994	          Am_nonGsGD
                                   A/northern_shoveler/Mississippi/11OS5875/2011	          Am_nonGsGD
                                                A/mallard/Maryland/11OS1728/2011	          Am_nonGsGD
                                                A/mallard/Maryland/11OS1717/2011	          Am_nonGsGD
                                                 A/northern_pintail/SK/4612/2010	          Am_nonGsGD
                                                 A/mallard/California/1500P/2013	          Am_nonGsGD
                                                A/mallard/Arkansas/473507-1/2006	          Am_nonGsGD
                                               A/waterfowl/Minnesota/459675/2006	          Am_nonGsGD
                                                 A/mallard/California/2559P/2011	          Am_nonGsGD
                                                         A/chicken/YL/A3190/2014	          Am_nonGsGD
                                                    A/mallard/Ohio/11OS2119/2011	          Am_nonGsGD
                                                A/mallard/Maryland/11OS1750/2011	          Am_nonGsGD
                                                      A/env/California/7258/2008	          Am_nonGsGD
                                                     A/duck/New_York/492652/2007	          Am_nonGsGD
                                              A/environment/New_York/483238/2007	          Am_nonGsGD
                                        A/ruddy_turnstone/New_Jersey/828212/2001	          Am_nonGsGD
                                                A/mallard/California/430410/2005	          Am_nonGsGD
                                                A/mallard/Maryland/07OS2435/2007	          Am_nonGsGD
                                       A/northern_pintail/Illinois/464067-4/2006	          Am_nonGsGD
                                                 A/mallard/Maryland/06OS471/2006	          Am_nonGsGD
                                                  A/mallard/California/1397/2013	          Am_nonGsGD
                                       A/northern_pintail/California/491335/2007	          Am_nonGsGD
                                                     A/mallard/Maryland/792/2007	          Am_nonGsGD
                                                    A/chicken/Mexico/590-06/2006	          Am_nonGsGD
                                                        A/chicken/Ibaraki/3/2005	          Am_nonGsGD
                                                      A/mallard/NV/449567-1/2006	          Am_nonGsGD
                                      A/ruddy_turnstone/New_Jersey/AI07-699/2007	          Am_nonGsGD
                                                A/mallard/Maryland/11OS1741/2011	          Am_nonGsGD
                                                           A/Avian/NY/53726/2000	          Am_nonGsGD
                                                 A/northern_pintail/SK/4628/2010	          Am_nonGsGD
                                                 A/chicken/Guatemala/194573/2002	          Am_nonGsGD
                                                    A/mallard/Ohio/14OS3373/2014	          Am_nonGsGD
                                                          A/turkey/MB/FAV11/2010	          Am_nonGsGD
                                            A/environment/Maryland/06OS1166/2006	          Am_nonGsGD
                                                       A/chicken/Taiwan/692/2012	          Am_nonGsGD
                            A/American_green-winged_teal/California/HKWF609/2007	          Am_nonGsGD
                                                          A/chicken/SC/a688/2015	          Am_nonGsGD
                                             A/northern_pintail/Aomori/1192/2008	          EA_nonGsGD
                                                        A/duck/Chiba/4-V463/2009	          EA_nonGsGD
                                                         A/turkey/Ireland/?/1983	          EA_nonGsGD
                                                  A/aquatic_bird/Korea/w198/2007	          EA_nonGsGD
                                                      A/wild_bird/Korea/A71/2010	          EA_nonGsGD
                                                         A/duck/Singapore/3/1997	          EA_nonGsGD
                                                          A/mallard/Sweden/37/02	          EA_nonGsGD
                                                       A/mallard/Bavaria/40/2006	          EA_nonGsGD
                                                  A/wild_bird/Mongolia/2066/2011	          EA_nonGsGD
                                                   A/wild_bird/Korea/A344-2/2009	          EA_nonGsGD
                                                     A/duck/Victoria/0305-2/2012	          EA_nonGsGD
                                                         A/duck/Hunan/S4101/2011	          EA_nonGsGD
                                                  A/aquatic_bird/Korea/w344/2008	          EA_nonGsGD
                                                          A/mallard/PT/4228/2007	          EA_nonGsGD
                                                  A/aquatic_bird/Korea/w217/2007	          EA_nonGsGD
                                                       A/duck/Primorie/2633/2001	          EA_nonGsGD
                                                       A/duck/Hokkaido/W280/2014	          EA_nonGsGD
                                                          A/mallard/Sweden/22/02	          EA_nonGsGD
                                              A/northern_pintail/Akita/1256/2007	          EA_nonGsGD
                                                         A/duck/Mongolia/54/2001	          EA_nonGsGD
                                                        A/duck/Mongolia/334/2014	          EA_nonGsGD
                                                       A/mallard/Bavaria/38/2006	          EA_nonGsGD
                                                    A/garganey/SanJiang/160/2006	          EA_nonGsGD
                                                        A/mallard/Miyagi/53/1976	          EA_nonGsGD
                                                        A/duck/Hokkaido/167/2007	          EA_nonGsGD
                                                   A/aquatic_bird/Korea/w81/2005	          EA_nonGsGD
                                                          A/mallard/Sweden/79/02	          EA_nonGsGD
                                                     A/mallard/Sweden/79261/2008	          EA_nonGsGD
                                               A/teal/Switzerland/WV1070779/2007	          EA_nonGsGD
                                                        A/duck/Hokkaido/166/2014	          EA_nonGsGD
                                              A/northern_pintail/Akita/1355/2007	          EA_nonGsGD
                                                  A/aquatic_bird/Korea/w231/2007	          EA_nonGsGD
                                           A/migratory_duck/Hong_Kong/MP206/2004	          EA_nonGsGD
                                                    A/mallard/Sweden/101226/2009	          EA_nonGsGD
                                                  A/aquatic_bird/Korea/w132/2006	          EA_nonGsGD
                                                         A/mallard/PT/28003/2007	          EA_nonGsGD
                                                        A/poultry/Italy/373/1997	          EA_nonGsGD
                                            A/spot-billed_duck/Xianghai/427/2011	          EA_nonGsGD
                                                  A/aquatic_bird/Korea/w125/2006	          EA_nonGsGD
                                                  A/mallard/Foehr/Wv1310-13/2003	          EA_nonGsGD
                                                       A/teal/Germany/WV632/2005	          EA_nonGsGD
                                              A/breeder_duck/France/090045b/2009	          EA_nonGsGD
                                                 A/shearwater/Australia/751/1975	          EA_nonGsGD
                                                      A/duck/Japan/11OG1038/2011	          EA_nonGsGD
                                                      A/duck/Japan/11UO0012/2011	          EA_nonGsGD
                                                        A/chicken/Italy/312/1997	          EA_nonGsGD
                                         A/mallard/Czech_Republic/14602-37K/2011	          EA_nonGsGD
                                                      A/duck/Potsdam/2216-4/1984	          EA_nonGsGD
                                                          A/duck/Korea/GJ54/2004	          EA_nonGsGD
                                                         A/duck/Taiwan/4380/2013	          EA_nonGsGD
                                         A/spot-billed_duck/Korea/KNU_SYG06/2006	          EA_nonGsGD
                                                        A/duck/Japan/9UO036/2009	          EA_nonGsGD
                                                   A/aquatic_bird/Korea/w16/2005	          EA_nonGsGD
                                                        A/mallard/Sweden/64/2002	          EA_nonGsGD
                                                      A/mallard/Hokkaido/24/2009	          EA_nonGsGD
                                                     A/mallard/Sweden/58705/2006	          EA_nonGsGD
                                                    A/chicken/Belgium/150VB/1999	          EA_nonGsGD
                                                  A/aquatic_bird/Korea/w200/2007	          EA_nonGsGD
                                                       A/duck/France/05054a/2005	          EA_nonGsGD
                                                  A/aquatic_bird/Korea/w229/2007	          EA_nonGsGD
                                                         A/duck/Moscow/4182/2010	          EA_nonGsGD
                                                         A/duck/Taiwan/4376/2013	          EA_nonGsGD
                                                       A/mallard/Bavaria/39/2006	          EA_nonGsGD
                                                  A/aquatic_bird/Korea/w114/2006	          EA_nonGsGD
                                                  A/aquatic_bird/Korea/w211/2007	          EA_nonGsGD
                                                       A/duck/France/080032/2008	          EA_nonGsGD
                                                             A/emu/NY/12716/1994	          EA_nonGsGD
                                            A/mallard/Switzerland/WV1070758/2007	          EA_nonGsGD
                                                     A/mallard/Italy/4223-2/2006	          EA_nonGsGD
                                            A/European_teal/Novosibirsk/203/2011	          EA_nonGsGD
                                                          A/chicken/Italy/8/1998	          EA_nonGsGD
                                            A/mallard/Switzerland/WV1070754/2007	          EA_nonGsGD
                                                  A/aquatic_bird/Korea/w164/2007	          EA_nonGsGD
                                                          A/mallard/Sweden/28/02	          EA_nonGsGD
                                                         A/duck/Ireland/113/1983	          EA_nonGsGD
                                                          A/duck/Taiwan/758/2013	          EA_nonGsGD
                                                    A/mallard/Finland/13748/2007	          EA_nonGsGD
                                                  A/canvasback/Xianghai/428/2011	          EA_nonGsGD
                                     A/great_black-backed_gull/Iceland/1110/2011	          EA_nonGsGD
